"Step","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MIN","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MAX"
"28987","14748.783203125","14748.783203125","14748.783203125"
"28992","14186.8408203125","14186.8408203125","14186.8408203125"
"29003","14993.34375","14993.34375","14993.34375"
"29006","15095.7392578125","15095.7392578125","15095.7392578125"
"29010","14445.84765625","14445.84765625","14445.84765625"
"29020","14436.46875","14436.46875","14436.46875"
"29021","15090.1455078125","15090.1455078125","15090.1455078125"
"29025","14939.052734375","14939.052734375","14939.052734375"
"29035","15349.8212890625","15349.8212890625","15349.8212890625"
"29058","14315.873046875","14315.873046875","14315.873046875"
"29064","14774.51953125","14774.51953125","14774.51953125"
"29066","14679.962890625","14679.962890625","14679.962890625"
"29075","15336.845703125","15336.845703125","15336.845703125"
"29076","14191.7158203125","14191.7158203125","14191.7158203125"
"29089","14664.6328125","14664.6328125","14664.6328125"
"29095","15170.7998046875","15170.7998046875","15170.7998046875"
"29103","14764.927734375","14764.927734375","14764.927734375"
"29111","14158.876953125","14158.876953125","14158.876953125"
"29131","14872.146484375","14872.146484375","14872.146484375"
"29156","14599.587890625","14599.587890625","14599.587890625"
"29161","15200.6357421875","15200.6357421875","15200.6357421875"
"29170","14850.083984375","14850.083984375","14850.083984375"
"29171","14390.1220703125","14390.1220703125","14390.1220703125"
"29174","14550.091796875","14550.091796875","14550.091796875"
"29182","14685.26953125","14685.26953125","14685.26953125"
"29196","15284.1259765625","15284.1259765625","15284.1259765625"
"29220","14364.9169921875","14364.9169921875","14364.9169921875"
"29240","14620.20703125","14620.20703125","14620.20703125"
"29263","14914.0234375","14914.0234375","14914.0234375"
"29268","15176.8037109375","15176.8037109375","15176.8037109375"
"29271","15060.462890625","15060.462890625","15060.462890625"
"29273","14650.6201171875","14650.6201171875","14650.6201171875"
"29280","14953.1826171875","14953.1826171875","14953.1826171875"
"29292","14751.494140625","14751.494140625","14751.494140625"
"29305","14738.87890625","14738.87890625","14738.87890625"
"29307","15094.05078125","15094.05078125","15094.05078125"
"29320","14761.4140625","14761.4140625","14761.4140625"
"29324","15243.748046875","15243.748046875","15243.748046875"
"29344","14561.193359375","14561.193359375","14561.193359375"
"29346","15909.501953125","15909.501953125","15909.501953125"
"29359","14702.55078125","14702.55078125","14702.55078125"
"29381","14663.603515625","14663.603515625","14663.603515625"
"29408","14912.1484375","14912.1484375","14912.1484375"
"29422","14463.66796875","14463.66796875","14463.66796875"
"29427","14595.47265625","14595.47265625","14595.47265625"
"29454","15095.921875","15095.921875","15095.921875"
"29459","14882.75","14882.75","14882.75"
"29468","14415.421875","14415.421875","14415.421875"
"29471","15160.30859375","15160.30859375","15160.30859375"
"29472","14677.822265625","14677.822265625","14677.822265625"
"29474","15089.486328125","15089.486328125","15089.486328125"
"29500","14865.38671875","14865.38671875","14865.38671875"
"29507","15070.5703125","15070.5703125","15070.5703125"
"29515","15074.607421875","15074.607421875","15074.607421875"
"29573","15543.84375","15543.84375","15543.84375"
"29581","14767.37890625","14767.37890625","14767.37890625"
"29582","15394.927734375","15394.927734375","15394.927734375"
"29583","15388.806640625","15388.806640625","15388.806640625"
"29584","14890.400390625","14890.400390625","14890.400390625"
"29585","14885.328125","14885.328125","14885.328125"
"29604","15096.4833984375","15096.4833984375","15096.4833984375"
"29608","14111.89453125","14111.89453125","14111.89453125"
"29609","14602.052734375","14602.052734375","14602.052734375"
"29620","15147.533203125","15147.533203125","15147.533203125"
"29624","14993.953125","14993.953125","14993.953125"
"29628","14977.525390625","14977.525390625","14977.525390625"
"29639","15266.353515625","15266.353515625","15266.353515625"
"29660","14682.765625","14682.765625","14682.765625"
"29668","14309.6875","14309.6875","14309.6875"
"29681","14655.6611328125","14655.6611328125","14655.6611328125"
"29688","15555.541015625","15555.541015625","15555.541015625"
"29692","14556.09375","14556.09375","14556.09375"
"29708","15220.59765625","15220.59765625","15220.59765625"
"29711","15077.984375","15077.984375","15077.984375"
"29712","15493.40625","15493.40625","15493.40625"
"29713","14762.919921875","14762.919921875","14762.919921875"
"29714","15362.412109375","15362.412109375","15362.412109375"
"29728","14715.576171875","14715.576171875","14715.576171875"
"29749","14643.01171875","14643.01171875","14643.01171875"
"29761","14687.478515625","14687.478515625","14687.478515625"
"29781","15334.666015625","15334.666015625","15334.666015625"
"29783","15146.42578125","15146.42578125","15146.42578125"
"29786","14381.703125","14381.703125","14381.703125"
"29796","15191.978515625","15191.978515625","15191.978515625"
"29798","15246.322265625","15246.322265625","15246.322265625"
"29806","14963.85546875","14963.85546875","14963.85546875"
"29820","13931.166015625","13931.166015625","13931.166015625"
"29830","15175.1416015625","15175.1416015625","15175.1416015625"
"29832","15191.0517578125","15191.0517578125","15191.0517578125"
"29838","14988.28125","14988.28125","14988.28125"
"29854","15059.376953125","15059.376953125","15059.376953125"
"29888","14500.447265625","14500.447265625","14500.447265625"
"29889","14237.8994140625","14237.8994140625","14237.8994140625"
"29890","15210.140625","15210.140625","15210.140625"
"29893","15059.9697265625","15059.9697265625","15059.9697265625"
"29904","15227.13671875","15227.13671875","15227.13671875"
"29925","15198.404296875","15198.404296875","15198.404296875"
"29930","14747.171875","14747.171875","14747.171875"
"29932","14269.412109375","14269.412109375","14269.412109375"
"29955","14722.7265625","14722.7265625","14722.7265625"
"29962","15001.345703125","15001.345703125","15001.345703125"
"29991","15026.740234375","15026.740234375","15026.740234375"
"29998","15830.697265625","15830.697265625","15830.697265625"
"30008","14716.255859375","14716.255859375","14716.255859375"
"30037","14475.61328125","14475.61328125","14475.61328125"
"30051","14963.8076171875","14963.8076171875","14963.8076171875"
"30052","14908.427734375","14908.427734375","14908.427734375"
"30068","14784.9609375","14784.9609375","14784.9609375"
"30071","15263.9921875","15263.9921875","15263.9921875"
"30098","14727.6025390625","14727.6025390625","14727.6025390625"
"30102","14935.6220703125","14935.6220703125","14935.6220703125"
"30103","14473.4384765625","14473.4384765625","14473.4384765625"
"30105","14760.693359375","14760.693359375","14760.693359375"
"30114","14494.94140625","14494.94140625","14494.94140625"
"30119","14811.0625","14811.0625","14811.0625"
"30123","14597.65234375","14597.65234375","14597.65234375"
"30125","15282.783203125","15282.783203125","15282.783203125"
"30159","14800.27734375","14800.27734375","14800.27734375"
"30162","14623.0986328125","14623.0986328125","14623.0986328125"
"30175","14705.552734375","14705.552734375","14705.552734375"
"30183","14830.064453125","14830.064453125","14830.064453125"
"30188","15260.16796875","15260.16796875","15260.16796875"
"30196","15519.8681640625","15519.8681640625","15519.8681640625"
"30207","14774.833984375","14774.833984375","14774.833984375"
"30231","15319.5732421875","15319.5732421875","15319.5732421875"
"30249","14937.470703125","14937.470703125","14937.470703125"
"30273","14844.306640625","14844.306640625","14844.306640625"
"30319","14661.5888671875","14661.5888671875","14661.5888671875"
"30324","15260.6171875","15260.6171875","15260.6171875"
"30339","14523.84375","14523.84375","14523.84375"
"30341","14592.1142578125","14592.1142578125","14592.1142578125"
"30349","14541.7626953125","14541.7626953125","14541.7626953125"
"30367","14672.2275390625","14672.2275390625","14672.2275390625"
"30370","14857.607421875","14857.607421875","14857.607421875"
"30377","15040.306640625","15040.306640625","15040.306640625"
"30378","15299.056640625","15299.056640625","15299.056640625"
"30394","14853.5791015625","14853.5791015625","14853.5791015625"
"30417","14488.537109375","14488.537109375","14488.537109375"
"30458","14426.04296875","14426.04296875","14426.04296875"
"30461","14982.599609375","14982.599609375","14982.599609375"
"30468","14839.830078125","14839.830078125","14839.830078125"
"30476","14742.15234375","14742.15234375","14742.15234375"
"30479","14709.935546875","14709.935546875","14709.935546875"
"30493","14766.0078125","14766.0078125","14766.0078125"
"30500","14845.13671875","14845.13671875","14845.13671875"
"30506","14684.04296875","14684.04296875","14684.04296875"
"30522","15196.31640625","15196.31640625","15196.31640625"
"30529","14971.107421875","14971.107421875","14971.107421875"
"30532","14502.77734375","14502.77734375","14502.77734375"
"30534","14614.8232421875","14614.8232421875","14614.8232421875"
"30535","15070.07421875","15070.07421875","15070.07421875"
"30552","14427.1884765625","14427.1884765625","14427.1884765625"
"30557","14690.583984375","14690.583984375","14690.583984375"
"30567","14862.859375","14862.859375","14862.859375"
"30572","15035.326171875","15035.326171875","15035.326171875"
"30574","15242.3525390625","15242.3525390625","15242.3525390625"
"30581","14976.484375","14976.484375","14976.484375"
"30585","14782.9619140625","14782.9619140625","14782.9619140625"
"30594","14529.267578125","14529.267578125","14529.267578125"
"30597","14773.2373046875","14773.2373046875","14773.2373046875"
"30603","14697.26171875","14697.26171875","14697.26171875"
"30619","14749.9580078125","14749.9580078125","14749.9580078125"
"30624","14926.5380859375","14926.5380859375","14926.5380859375"
"30634","14173.2236328125","14173.2236328125","14173.2236328125"
"30666","14237.8251953125","14237.8251953125","14237.8251953125"
"30668","14867.080078125","14867.080078125","14867.080078125"
"30670","15173.34765625","15173.34765625","15173.34765625"
"30683","15065.970703125","15065.970703125","15065.970703125"
"30691","15243.33984375","15243.33984375","15243.33984375"
"30692","15432.9736328125","15432.9736328125","15432.9736328125"
"30697","14267.064453125","14267.064453125","14267.064453125"
"30698","14954.955078125","14954.955078125","14954.955078125"
"30710","14897.7734375","14897.7734375","14897.7734375"
"30724","15311.1318359375","15311.1318359375","15311.1318359375"
"30750","14948.791015625","14948.791015625","14948.791015625"
"30760","14732.3212890625","14732.3212890625","14732.3212890625"
"30772","13969.435546875","13969.435546875","13969.435546875"
"30802","15232.3828125","15232.3828125","15232.3828125"
"30806","15306.5830078125","15306.5830078125","15306.5830078125"
"30815","14948.197265625","14948.197265625","14948.197265625"
"30825","14976.74609375","14976.74609375","14976.74609375"
"30826","14613.953125","14613.953125","14613.953125"
"30831","14772.037109375","14772.037109375","14772.037109375"
"30833","15586.6162109375","15586.6162109375","15586.6162109375"
"30835","14343.5107421875","14343.5107421875","14343.5107421875"
"30839","15560.541015625","15560.541015625","15560.541015625"
"30845","14681.9609375","14681.9609375","14681.9609375"
"30849","14975.923828125","14975.923828125","14975.923828125"
"30865","14426.8544921875","14426.8544921875","14426.8544921875"
"30879","14893.5703125","14893.5703125","14893.5703125"
"30883","14826.154296875","14826.154296875","14826.154296875"
"30885","14259.568359375","14259.568359375","14259.568359375"
"30895","14503.6552734375","14503.6552734375","14503.6552734375"
"30917","14863.4619140625","14863.4619140625","14863.4619140625"
"30921","14736.46875","14736.46875","14736.46875"
"30927","15156.66015625","15156.66015625","15156.66015625"
"30979","14536.2490234375","14536.2490234375","14536.2490234375"
"30988","15378.365234375","15378.365234375","15378.365234375"
"30994","14766.0478515625","14766.0478515625","14766.0478515625"
"30995","15073.296875","15073.296875","15073.296875"
"31002","14458.2109375","14458.2109375","14458.2109375"
"31005","14988.767578125","14988.767578125","14988.767578125"
"31037","14899.994140625","14899.994140625","14899.994140625"
"31066","14832.2333984375","14832.2333984375","14832.2333984375"
"31078","14356.7822265625","14356.7822265625","14356.7822265625"
"31080","15605.38671875","15605.38671875","15605.38671875"
"31082","14962.767578125","14962.767578125","14962.767578125"
"31089","15361.095703125","15361.095703125","15361.095703125"
"31090","14307.9521484375","14307.9521484375","14307.9521484375"
"31099","14653.548828125","14653.548828125","14653.548828125"
"31101","15500.892578125","15500.892578125","15500.892578125"
"31125","15604.708984375","15604.708984375","15604.708984375"
"31130","15641.0810546875","15641.0810546875","15641.0810546875"
"31138","14901.25","14901.25","14901.25"
"31140","15113.740234375","15113.740234375","15113.740234375"
"31147","14711.125","14711.125","14711.125"
"31152","14914.486328125","14914.486328125","14914.486328125"
"31158","14350.8359375","14350.8359375","14350.8359375"
